Wavelength,Intensity
2171.3963971219418,1105
2175.1171764375977,1068
2178.8362070858639,1058
2182.5534900019047,1071
2186.269026120277,1107
2189.98281637493,1072
2193.6948616992158,1056
2197.4051630258837,1067
2201.1137212870781,1080
2204.8205374143472,1070
2208.5256123386425,1043
2212.2289469903008,1071
2215.9305422990765,1078
2219.6303991941168,1074
2223.328518603972,1059
2227.0249014565961,1091
2230.7195486793462,1061
2234.4124611989755,1103
2238.1036399416553,1058
2241.7930858329419,1047
2245.4807997978169,1070
2249.1667827606543,1060
2252.8510356452316,1061
2256.5335593747441,1084
2260.2143548717868,1051
2263.8934230583654,1079
2267.5707648558855,1084
2271.246381185163,1056
2274.9202729664394,1064
2278.5924411193373,1041
2282.2628865629085,1059
2285.9316102156117,1074
2289.5986129953126,1059
2293.2638958192947,1073
2296.9274596042378,1055
2300.5893052662504,1025
2304.2494337208518,1048
2307.9078458829645,1026
2311.5645426669325,1043
2315.2195249865108,1082
2318.872793754872,1050
2322.5243498845957,1043
2326.1741942876943,1042
2329.8223278755686,1021
2333.4687515590667,1010
2337.1134662484328,1032
2340.7564728533362,1028
2344.3977722828604,1046
2348.0373654455179,1032
2351.675253249221,1054
2355.3114366013178,1069
2358.9459164085711,1028
2362.5786935771648,1005
2366.2097690127011,1025
2369.8391436202073,1016
2373.4668183041249,1058
2377.0927939683279,1069
2380.7170715161046,1016
2384.3396518501759,1037
2387.9605358726767,1015
2391.5797244851674,1026
2395.1972185886407,1037
2398.8130190835072,1030
2402.4271268696029,1066
2406.0395428461925,1026
2409.6502679119731,1056
2413.2593029650579,1018
2416.8666489029911,1039
2420.4723066227471,1044
2424.0762770207257,1066
2427.6785609927629,1056
2431.2791594341143,1072
2434.878073239468,1072
2438.47530330295,1040
2442.0708505181119,1041
2445.6647157779244,1045
2449.2568999748164,1012
2452.8474040006222,1020
2456.4362287466247,1028
2460.0233751035394,1003
2463.608843961505,1006
2467.192636210104,1009
2470.7747527383508,1037
2474.3551944346927,1011
2477.9339621870131,997
2481.5110568826331,1000
2485.0864794083118,994
2488.6602306502409,1000
2492.2323114940482,1020
2495.8027228248011,1014
2499.3714655270123,981
2502.938540484618,980
2506.5039485810139,999
2510.0676906990138,1002
