Wavelength,Intensity # Note: second half of data set dropped
3916.6290297431024,1136
3919.5420276191871,1134
3922.453698120109,1118
3925.3640419210715,1124
3928.2730596968613,1129
117.81040077578655,617
122.51378642971758,633
127.21488124521056,645
131.91368652571691,623
136.61020357374218,648
141.30443369086424,664
145.99637817774055,703
150.68603833410816,698
155.37341545876916,766
160.05851084960887,810
164.74132580358491,890
169.42186161673453,969
174.10011958417454,983
178.77610100010133,974
183.44980715779093,1050
188.12123934959891,1068
192.7903988669641,1114
197.45728700041218,1172
202.12190503954116,1199
206.78425427305774,1250
211.44433598872274,1282
216.10215147340932,1290
220.75770201305568,1341
225.41098889271234,1349
230.06201339649851,1374
234.71077680762755,1382
239.35728040841423,1398
244.00152548025653,1436
248.64351330363934,1393
253.28324515814529,1415
257.92072232245846,1425
262.5559460743425,1408
267.18891769067341,1375
271.8196384474104,1414
276.44810961961048,1356
281.07433248143934,1293
285.69830830615319,1273
290.32003836610966,1247
294.93952393276777,1238
299.55676627668436,1196
304.17176666752493,1169
308.78452637404553,1189
313.39504666412904,1192
318.0033288047307,1164
322.60937406194716,1165
327.21318370095105,1156
331.81475898603821,1184
336.41410118060594,1137
341.01121154716384,1172
345.60609134733386,1152
350.19874184183936,1160
354.78916429052333,1159
359.37735995234107,1157
363.963330085342,1155
368.54707594672072,1138
373.1285987927622,1151
377.70789987887474,1152
382.28498045957895,1199
386.85984178852232,1152
391.43248511845741,1199
396.00291170126366,1150
400.57112278793647,1162
405.13711962859452,1129
409.70090347246878,1138
414.26247556792077,1159
418.82183716243526,1170
423.37898950261297,1161
427.93393383418152,1169
432.48667140199905,1121
437.03720345003967,1186
441.585531221408,1197
446.13165595833925,1159
450.67557890219905,1186
455.2173012934727,1178
459.75682437177966,1167
464.29414937586625,1202
468.8292775436239,1192
473.36221011205271,1175
477.8929483173124,1188
482.42149339467142,1196
486.9478465785578,1235
491.4720091024974,1180
495.99398219920113,1199
500.51376710047771,1202
505.0313650372882,1193
509.54677723973145,1184
514.06000493704778,1183
518.571049357608,1186
523.07991172893526,1226
527.58659327768328,1228
532.09109522966173,1192
536.59341880981083,1175
541.09356524221585,1218
545.59153575012169,1194
550.08733155588925,1201
554.58095388105357,1228
559.07240394628388,1196
563.56168297140175,1205
568.04879217537018,1215
572.53373277631181,1212
577.01650599148707,1168
581.49711303732329,1180
585.97555512937834,1219
590.451833482377,1236
594.9259493101963,1226
599.3979038258658,1219
603.86769824156363,1183
608.33533376863488,1219
612.80081161757334,1260
617.26413299802152,1194
621.72529911879974,1201
626.18431118786975,1193
630.64117041236386,1293
635.09587799855581,1259
639.548435151908,1238
643.99884307701723,1201
648.44710297766869,1235
652.89321605678924,1211
657.33718351647622,1238
661.77900655798658,1218
666.21868638175874,1224
670.65622418737985,1248
675.0916211736112,1274
679.52487853838829,1225
683.95599747879533,1201
688.38497919110887,1236
692.81182487075421,1260
697.23653571234536,1286
701.659112909656,1244
706.07955765563747,1233
710.497871142401,1287
714.91405456125722,1257
719.32810910266562,1243
723.74003595627073,1243
728.14983631089854,1250
732.55751135453829,1269
736.96306227437162,1250
741.36649025674342,1279
745.76779648719094,1265
750.166982150422,1230
754.56404843031851,1263
758.9589965099658,1301
763.3518275716051,1256
767.7425427966773,1298
772.13114336579747,1305
776.517630458773,1312
780.90200525458567,1276
785.28426893140931,1298
789.66442266659942,1259
794.04246763670744,1293
798.41840501745537,1316
802.79223598377212,1296
807.16396170976077,1300
811.53358336873134,1305
815.90110213315711,1303
820.26651917473646,1283
824.629835664331,1302
828.99105277200579,1311
833.35017166702892,1297
837.70719351783919,1299
842.06211949209683,1339
846.41495075663988,1301
850.765688477506,1297
855.114333819929,1380
859.46088794834577,1318
863.80535202638566,1302
868.1477272168886,1303
872.4880146818723,1313
876.82621558257961,1288
881.16233107943117,1339
885.49636233207275,1329
889.82831049933884,1271
894.15817673926358,1304
898.48596220909894,1308
902.81166806529291,1320
907.13529546349673,1325
911.45684555857224,1318
915.77631950459181,1330
920.09371845482747,1335
924.40904356176543,1351
928.72229597709156,1310
933.03347685171684,1314
937.34258733574825,1311
941.64962857851788,1313
945.95460172855383,1313
950.2575079336093,1307
954.55834834064808,1354
958.85712409583721,1316
963.15383634457248,1302
967.4484862314639,1316
971.74107490032839,1317
976.03160349420432,1325
980.32007315534793,1360
984.60648502524054,1313
988.89084024455951,1356
993.17313995323639,1328
997.45338529039145,1327
1001.7315773943774,1357
1006.0077174027792,1317
1010.2818064523854,1352
1014.5538456792201,1344
1018.8238362185293,1378
1023.0917792047767,1380
1027.3576757716619,1327
1031.6215270520988,1356
1035.8833341782374,1376
1040.1430982814454,1387
1044.4008204923302,1305
1048.6565019407171,1348
1052.9101437556674,1382
1057.1617470654637,1347
1061.4113129976322,1356
1065.6588426789167,1346
1069.9043372353008,1351
1074.1477977920003,1393
1078.38922547346,1354
1082.6286214033644,1369
1086.8659867046335,1330
1091.1013224994094,1358
1095.3346299090808,1385
1099.5659100542798,1363
1103.79516405486,1359
1108.0223930299253,1346
1112.2475980978161,1382
1116.4707803761012,1379
1120.6919409816073,1388
1124.9110810303828,1395
1129.1282016377336,1367
1133.3433039182055,1400
1137.556388985573,1364
1141.7674579528684,1400
1145.9765119323602,1374
1150.1835520355708,1350
1154.3885793732516,1385
1158.5915950554227,1390
1162.7926001913293,1339
1166.991595889478,1357
1171.1885832576118,1387
1175.3835634027382,1348
1179.5765374310977,1397
1183.7675064481919,1405
1187.9564715587621,1363
1192.143433866815,1380
1196.3283944756004,1407
1200.5113544876222,1397
1204.6923150046387,1362
1208.8712771276587,1351
1213.0482419569489,1377
1217.2232105920339,1370
1221.3961841316886,1367
1225.5671636739498,1344
1229.7361503160973,1365
1233.9031451546907,1394
1238.0681492855365,1448
1242.2311638036954,1454
1246.3921898035042,1428
1250.5512283785356,1432
1254.7082806216495,1421
1258.8633476249524,1402
1263.0164304798091,1366
1267.1675302768635,1412
1271.3166481060143,1403
1275.4637850564177,1451
1279.6089422165096,1446
1283.7521206739802,1451
1287.8933215157922,1409
1292.0325458281659,1427
1296.1697946966051,1446
1300.3050692058641,1424
1304.4383704399806,1438
1308.5696994822538,1462
1312.6990574152551,1394
1316.8264453208285,1433
1320.9518642800831,1426
1325.0753153734113,1417
1329.1967996804633,1412
1333.3163182801763,1461
1337.4338722507528,1430
1341.5494626696745,1402
1345.6630906136961,1468
1349.7747571588516,1465
1353.8844633804438,1410
1357.9922103530589,1436
1362.0979991505628,1451
1366.2018308460938,1395
1370.3037065120661,1438
1374.403627220192,1408
1378.5015940414414,1476
1382.5976080460787,1415
1386.6916703036441,1447
1390.7837818829612,1431
1394.8739438521407,1458
1398.9621572785727,1436
1403.0484232289273,1442
1407.1327427691685,1456
1411.2151169645404,1446
1415.2955468795662,1452
1419.3740335780712,1404
1423.4505781231564,1414
1427.5251815772099,1425
1431.5978450019211,1414
1435.6685694582447,1439
1439.7373560064552,1471
1443.804205706092,1470
1447.8691196159925,1467
1451.9320987942956,1401
1455.9931442984162,1430
1460.0522571850779,1470
1464.1094385102879,1447
1468.1646893293437,1488
1472.2180106968481,1461
1476.2694036666908,1521
1480.318869292063,1469
1484.3664086254503,1465
1488.4120227186322,1436
1492.4557126226864,1400
1496.4974793879956,1422
1500.5373240642293,1447
1504.5752477003662,1429
1508.6112513446824,1421
1512.6453360447558,1440
1516.6775028474622,1486
1520.7077527989786,1428
1524.7360869447948,1471
1528.7625063296837,1426
1532.7870119977415,1450
1536.8096049923588,1471
1540.8302863562349,1495
1544.8490571313669,1445
1548.8659183590717,1403
1552.880871079964,1459
1556.8939163339564,1494
1560.9050551602922,1457
1564.9142885975052,1464
1568.9216176834379,1451
1572.9270434552564,1476
1576.9305669494242,1456
1580.9321892017251,1485
1584.931911247244,1432
1588.9297341203819,1411
1592.925658854856,1462
1596.9196864836958,1434
1600.9118180392397,1430
1604.9020545531494,1472
1608.8903970563879,1523
1612.8768465792491,1455
1616.8614041513283,1414
1620.8440708015514,1437
1624.8248475581495,1438
1628.8037354486842,1461
1632.7807355000223,1455
1636.7558487383612,1429
1640.7290761892036,1450
1644.7004188773935,1467
1648.6698778270766,1463
1652.6374540617253,1453
1656.6031486041466,1432
1660.5669624764487,1451
1664.5288967000743,1418
1668.4889522957928,1460
1672.4471302836937,1463
1676.4034316831967,1402
1680.3578575130305,1436
1684.3104087912761,1442
1688.2610865353126,1419
1692.2098917618714,1481
1696.1568254869962,1477
1700.101888726058,1435
1704.0450824937689,1423
1707.9864078041719,1436
1711.9258656706115,1418
1715.8634571058028,1426
1719.7991831217623,1405
1723.7330447298555,1434
1727.6650429407637,1431
1731.5951787645208,1428
1735.5234532104841,1418
1739.4498672873378,1404
1743.3744220031149,1407
1747.2971183651716,1446
1751.2179573802132,1417
1755.1369400542644,1431
1759.0540673927026,1433
1762.9693404002392,1458
1766.8827600809091,1427
1770.7943274381068,1419
1774.7040434745541,1420
1778.6119091923138,1457
1782.5179255927906,1413
1786.4220936767306,1439
1790.3244144442178,1409
1794.2248888946888,1430
1798.1235180269032,1434
1802.0203028389842,1470
1805.9152443283856,1457
1809.80834349191,1415
1813.6996013257049,1445
1817.5890188252633,1406
1821.4765969854234,1425
1825.3623368003718,1408
1829.2462392636371,1484
1833.1283053681036,1410
1837.0085361059937,1451
1840.8869324688858,1403
1844.7634954477071,1431
1848.63822603273,1409
1852.5111252135866,1459
1856.3821939792433,1427
1860.251433318037,1391
1864.11884421765,1431
1867.984427665102,1394
1871.8481846467912,1425
1875.7101161484534,1452
1879.5702231551804,1431
1883.428506651424,1476
1887.284967620988,1497
1891.1396070470291,1436
1894.9924259120635,1424
1898.8434251979743,1440
1902.6926058859754,1412
1906.5399689566657,1436
1910.3855153899931,1422
1914.2292461652578,1434
1918.0711622611343,1409
1921.9112646556387,1436
1925.7495543261721,1439
1929.5860322494627,1459
1933.4206994016422,1427
1937.2535567581654,1481
1941.0846052938796,1446
1944.913845982981,1459
1948.7412797990291,1463
1952.5669077149541,1379
1956.3907307030458,1432
1960.2127497349647,1455
1964.0329657817347,1445
1967.8513798137465,1445
1971.6679928007579,1465
1975.4828057118975,1460
1979.2958195156534,1475
1983.107035179899,1375
1986.9164536718527,1427
1990.7240759581255,1403
1994.5299030046881,1441
1998.3339357768891,1444
2002.1361752394332,1451
2005.9366223564175,1461
2009.7352780912915,1443
2013.5321434068937,1414
2017.3272192654331,1434
2021.1205066284856,1409
2024.9120064570088,1459
2028.7017197113346,1451
2032.4896473511617,1443
2036.2757903355741,1366
2040.0601496230338,1386
2043.8427261713732,1429
2047.62352093781,1437
2051.40253487894,1456
2055.1797689507221,1454
2058.9552241085185,1450
2062.7289013070513,1444
2066.500801500435,1446
2070.2709256421585,1408
2074.0392746850994,1434
2077.8058495815058,1408
2081.570651283022,1428
2085.3336807406668,1423
2089.0949389048365,1442
2092.854426725331,1458
2096.6121451513209,1436
2100.3680951313509,1429
2104.1222776133764,1445
2107.8746935447234,1420
2111.6253438721105,1418
2115.3742295416378,1441
2119.121351498794,1450
2122.8667106884604,1428
2126.6103080549074,1415
2130.3521445417828,1469
2134.0922210921417,1442
2137.8305386484135,1400
2141.5670981524308,1437
2145.3019005454116,1421
2149.0349467679625,1435
2152.76623776009,1427
2156.4957744611893,1406
2160.2235578100408,1425
2163.9495887448356,1437
2167.6738682031464,1457
2171.3963971219418,1419
2175.1171764375977,1385
2178.8362070858639,1395
2182.5534900019047,1425
2186.269026120277,1435
2189.98281637493,1420
2193.6948616992158,1411
2197.4051630258837,1419
2201.1137212870781,1452
2204.8205374143472,1430
2208.5256123386425,1462
2212.2289469903008,1420
2215.9305422990765,1448
2219.6303991941168,1420
2223.328518603972,1398
2227.0249014565961,1407
2230.7195486793462,1396
2234.4124611989755,1423
2238.1036399416553,1465
2241.7930858329419,1420
2245.4807997978169,1459
2249.1667827606543,1398
2252.8510356452316,1441
2256.5335593747441,1466
2260.2143548717868,1432
2263.8934230583654,1422
2267.5707648558855,1435
2271.246381185163,1426
2274.9202729664394,1420
2278.5924411193373,1391
2282.2628865629085,1409
2285.9316102156117,1440
2289.5986129953126,1433
2293.2638958192947,1408
2296.9274596042378,1437
2300.5893052662504,1386
2304.2494337208518,1439
2307.9078458829645,1419
2311.5645426669325,1425
2315.2195249865108,1376
2318.872793754872,1404
2322.5243498845957,1419
2326.1741942876943,1429
2329.8223278755686,1426
2333.4687515590667,1420
2337.1134662484328,1421
2340.7564728533362,1397
2344.3977722828604,1424
2348.0373654455179,1415
2351.675253249221,1410
2355.3114366013178,1444
2358.9459164085711,1429
2362.5786935771648,1406
2366.2097690127011,1408
2369.8391436202073,1424
2373.4668183041249,1421
2377.0927939683279,1447
2380.7170715161046,1436
2384.3396518501759,1398
2387.9605358726767,1432
2391.5797244851674,1422
2395.1972185886407,1393
2398.8130190835072,1410
2402.4271268696029,1414
2406.0395428461925,1415
2409.6502679119731,1422
2413.2593029650579,1445
2416.8666489029911,1388
2420.4723066227471,1392
2424.0762770207257,1456
2427.6785609927629,1428
2431.2791594341143,1423
2434.878073239468,1378
2438.47530330295,1478
2442.0708505181119,1463
2445.6647157779244,1431
2449.2568999748164,1418
2452.8474040006222,1421
2456.4362287466247,1438
2460.0233751035394,1430
2463.608843961505,1429
2467.192636210104,1437
2470.7747527383508,1430
2474.3551944346927,1397
2477.9339621870131,1413
2481.5110568826331,1394
2485.0864794083118,1426
2488.6602306502409,1413
2492.2323114940482,1396
2495.8027228248011,1394
2499.3714655270123,1436
2502.938540484618,1450
2506.5039485810139,1385
2510.0676906990138,1424
2513.629767720884,1430
2517.1901805283323,1440
2520.7489300025009,1410
2524.3060170239751,1434
2527.8614424727893,1395
2531.4152072284051,1406
2534.9673121697451,1400
2538.5177581751595,1401
2542.0665461224544,1432
2545.6136768888682,1427
2549.1591513510939,1392
2552.7029703852659,1395
2556.245134866962,1440
2559.7856456712088,1420
2563.324503672482,1404
2566.8617097446931,1390
2570.3972647612154,1375
2573.9311695948581,1442
2577.4634251178832,1469
2580.9940322020047,1392
2584.5229917183788,1391
2588.0503045376227,1396
2591.5759715297863,1403
2595.0999935643886,1406
2598.6223715103824,1362
2602.1431062361808,1379
2605.6621986096507,1437
2609.1796494981118,1383
2612.6954597683271,1368
2616.2096302865211,1389
2619.7221619183656,1403
2623.2330555289936,1403
2626.7423119829909,1412
2630.2499321443956,1457
2633.7559168766984,1431
2637.2602670428532,1396
2640.7629835052649,1400
2644.2640671257959,1386
2647.763518765767,1428
2651.2613392859548,1419
2654.7575295465977,1397
2658.2520904073863,1403
2661.7450227274767,1376
2665.2363273654773,1408
2668.7260051794619,1388
2672.2140570269676,1411
2675.70048376498,1401
2679.1852862499563,1392
2682.6684653378124,1452
2686.150021883921,1373
2689.6299567431288,1407
2693.1082707697333,1383
2696.5849648175026,1369
2700.0600397396665,1391
2703.5334963889163,1445
2707.0053356174085,1372
2710.4755582767739,1419
2713.9441652180922,1420
2717.411157291921,1380
2720.8765353482795,1444
2724.3403002366595,1443
2727.8024528060105,1406
2731.2629939047565,1400
2734.7219243807867,1397
2738.1792450814592,1446
2741.6349568536007,1454
2745.0890605435106,1417
2748.5415569969537,1412
2751.9924470591632,1438
2755.4417315748524,1383
2758.8894113881925,1410
2762.3354873428343,1413
2765.7799602819014,1412
2769.2228310479859,1417
2772.6641004831545,1409
2776.1037694289444,1422
2779.5418387263726,1425
2782.9783092159178,1433
2786.413181737551,1405
2789.8464571306995,1403
2793.2781362342812,1409
2796.7082198866738,1459
2800.1367089257528,1394
2803.56360418885,1416
2806.9889065127809,1430
2810.41261673384,1389
2813.8347356878003,1424
2817.255264209909,1451
2820.6742031348949,1397
2824.0915532969666,1450
2827.5073155298123,1482
2830.9214906665948,1481
2834.3340795399617,1454
2837.7450829820409,1405
2841.1545018244378,1484
2844.5623368982506,1494
2847.9685890340425,1519
2851.3732590618747,1461
2854.7763478112756,1527
2858.1778561112733,1517
2861.57778479037,1553
2864.9761346765536,1497
2868.3729065972911,1545
2871.7681013795464,1544
2875.1617198497588,1549
2878.553762833857,1572
2881.9442311572548,1595
2885.3331256448528,1568
2888.7204471210371,1559
2892.1061964096825,1516
2895.4903743341529,1566
2898.8729817173025,1544
2902.2540193814621,1534
2905.6334881484636,1559
2909.0113888396263,1627
2912.3877222757565,1570
2915.7624892771491,1585
2919.1356906635938,1556
2922.5073272543705,1518
2925.8773998682464,1554
2929.2459093234847,1593
2932.6128564378414,1549
2935.9782420285592,1538
2939.3420669123807,1537
2942.704331905541,1492
2946.0650378237624,1522
2949.4241854822722,1475
2952.7817756957775,1478
2956.1378092784962,1476
2959.4922870441314,1461
2962.845209805886,1444
2966.1965783764608,1463
2969.5463935680473,1399
2972.8946561923367,1425
2976.2413670605165,1403
2979.5865269832848,1411
2982.9301367708158,1367
2986.2721972327945,1401
2989.6127091784074,1392
2992.9516734163353,1392
2996.2890907547608,1354
2999.6249620013677,1334
3002.9592879633365,1379
3006.2920694473523,1433
3009.6233072595987,1389
3012.9530022057661,1317
3016.2811550910465,1415
3019.6077667201243,1388
3022.9328378972004,1372
3026.2563694259661,1383
3029.5783621096307,1360
3032.8988167508978,1360
3036.2177341519782,1379
3039.5351151145878,1373
3042.850960439946,1324
3046.165270928781,1373
3049.4780473813262,1386
3052.7892905973222,1391
3056.0990013760111,1334
3059.4071805161529,1398
3062.713828816004,1381
3066.0189470733312,1381
3069.3225360854194,1371
3072.6245966490496,1310
3075.9251295605227,1322
3079.2241356156392,1310
3082.521615609714,1329
3085.81757033758,1295
3089.1120005935682,1340
3092.4049071715272,1353
3095.6962908648184,1340
3098.9861524663083,1324
3102.2744927683889,1325
3105.5613125629479,1313
3108.8466126413987,1331
3112.1303937946632,1339
3115.4126568131815,1346
3118.6934024869006,1300
3121.9726316052875,1307
3125.2503449573251,1335
3128.5265433315053,1336
3131.8012275158417,1298
3135.074398297862,1289
3138.346056464612,1324
3141.616202802652,1294
3144.88483809806,1365
3148.1519631364336,1290
3151.4175787028835,1334
3154.6816855820525,1340
3157.9442845580834,1338
3161.2053764146476,1300
3164.4649619349366,1325
3167.7230419016596,1310
3170.9796170970549,1338
3174.2346883028622,1355
3177.4882563003612,1302
3180.7403218703439,1303
3183.9908857931223,1295
3187.2399488485426,1325
3190.487511815958,1339
3193.73357547426,1323
3196.9781406018428,1309
3200.2212079766468,1316
3203.4627783761225,1315
3206.7028525772494,1306
3209.9414313565303,1308
3213.1785154899972,1299
3216.4141057532015,1311
3219.6482029212275,1375
3222.8808077686754,1371
3226.1119210696834,1286
3229.3415435979077,1282
3232.5696761265408,1321
3235.7963194282966,1316
3239.0214742754179,1325
3242.2451414396764,1334
3245.4673216923748,1323
3248.6880158043423,1294
3251.9072245459356,1318
3255.1249486870547,1270
3258.3411889971103,1301
3261.5559462450547,1329
3264.7692211993708,1266
3267.9810146280761,1335
3271.1913272987113,1282
3274.4001599783569,1299
3277.6075134336206,1296
3280.8133884306426,1273
3284.0177857351046,1283
3287.2207061122153,1260
3290.42215032672,1339
3293.6221191428904,1308
3296.820613324544,1239
3300.0176336350305,1338
3303.2131808372305,1303
3306.4072556935644,1245
3309.599858965983,1317
3312.7909914159864,1301
3315.9806538045978,1292
3319.1688468923894,1311
3322.3555714394588,1324
3325.5408282054468,1285
3328.7246179495378,1265
3331.9069414304468,1255
3335.0877994064358,1275
3338.2671926353014,1256
3341.4451218743779,1259
3344.6215878805397,1269
3347.7965914102133,1272
3350.9701332193508,1295
3354.1422140634495,1258
3357.3128346975554,1278
3360.4819958762491,1250
3363.6496983536581,1279
3366.815942883446,1290
3369.9807302188274,1269
3373.1440611125563,1281
3376.3059363169305,1281
3379.4663565837855,1279
3382.6253226645185,1252
3385.7828353100485,1295
3388.9388952708614,1253
3392.0935032969737,1254
3395.2466601379565,1292
3398.398366542915,1290
3401.5486232605181,1248
3404.6974310389651,1301
3407.8447906260189,1232
3410.9907027689696,1288
3414.1351682146742,1256
3417.2781877095313,1287
3420.4197619994829,1267
3423.5598918300238,1301
3426.6985779461957,1268
3429.8358210926017,1256
3432.9716220133778,1271
3436.1059814522232,1253
3439.2389001523788,1308
3442.3703788566418,1239
3445.5004183073597,1265
3448.629019246433,1234
3451.7561824153072,1274
3454.8819085549931,1275
3458.0061984060412,1270
3461.1290527085657,1237
3464.2504722022259,1304
3467.3704576262407,1256
3470.4890097193747,1283
3473.6061292199593,1293
3476.7218168658728,1227
3479.8360733945483,1249
3482.9488995429765,1253
3486.0602960477045,1238
3489.1702636448372,1233
3492.2788030700267,1262
3495.3859150584976,1255
3498.491600345018,1249
3501.5958596639193,1268
3504.6986937490874,1239
3507.8001033339697,1234
3510.900089151577,1240
3513.9986519344657,1254
3517.0957924147624,1239
3520.1915113241521,1236
3523.2858093938758,1255
3526.3786873547324,1270
3529.47014593709,1218
3532.5601858708742,1226
3535.6488078855655,1233
3538.7360127102147,1249
3541.8218010734345,1255
3544.9061737033862,1258
3547.9891313278149,1249
3551.0706746740088,1253
3554.1508044688326,1238
3557.2295214387104,1241
3560.3068263096284,1235
3563.3827198071413,1266
3566.4572026563583,1240
3569.5302755819685,1262
3572.6019393082188,1242
3575.6721945589143,1198
3578.7410420574379,1201
3581.8084825267379,1258
3584.8745166893204,1214
3587.9391452672589,1207
3591.00236898221,1220
3594.0641885553796,1208
3597.1246047075492,1198
3600.1836181590679,1235
3603.2412296298517,1185
3606.2974398393926,1203
3609.3522495067391,1187
3612.4056593505211,1235
3615.45767008893,1243
3618.5082824397323,1198
3621.5574971202659,1242
3624.6053148474384,1226
3627.6517363377206,1226
3630.6967623071705,1204
3633.7403934714039,1223
3636.782630545611,1236
3639.8234742445675,1236
3642.8629252826049,1210
3645.900984373633,1218
3648.9376522311431,1228
3651.9729295681918,1208
3655.0068170974137,1174
3658.0393155310085,1202
3661.0704255807686,1170
3664.1001479580464,1229
3667.1284833737736,1190
3670.1554325384623,1226
3673.180996162193,1231
3676.2051749546281,1174
3679.227969625008,1199
3682.24938088214,1172
3685.2694094344261,1183
3688.2880559898294,1164
3691.3053212558934,1189
3694.321205939752,1210
3697.3357107481042,1192
3700.3488363872384,1204
3703.3605835630115,1228
3706.3709529808675,1170
3709.3799453458287,1192
3712.3875613625005,1180
3715.3938017350592,1215
3718.3986671672737,1190
3721.4021583624854,1142
3724.4042760236189,1208
3727.405020853188,1189
3730.4043935532754,1207
3733.4023948255617,1179
3736.3990253712927,1193
3739.3942858913142,1228
3742.3881770860444,1181
3745.3806996554849,1202
3748.3718542992319,1154
3751.3616417164558,1189
3754.3500626059122,1190
3757.3371176659475,1214
3760.3228075944917,1230
3763.3071330890525,1195
3766.2900948467304,1126
3769.2716935642147,1179
3772.2519299377764,1146
3775.2308046632752,1166
3778.2083184361527,1214
3781.18447195145,1192
3784.1592659037815,1165
3787.1327009873603,1194
3790.1047778959837,1182
3793.0754973230378,1177
3796.0448599614974,1153
3799.0128665039265,1142
3801.9795176424795,1155
3804.9448140689019,1148
3807.9087564745296,1195
3810.8713455502802,1175
3813.8325819866768,1158
3816.7924664738184,1128
3819.7509997014113,1175
3822.7081823587414,1185
3825.6640151346928,1138
3828.6184987177348,1167
3831.5716337959384,1206
3834.5234210569615,1180
3837.4738611880603,1146
3840.4229548760759,1162
3843.3707028074532,1150
3846.3171056682295,1168
3849.2621641440237,1162
3852.2058789200728,1198
3855.1482506811863,1133
3858.0892801117789,1110
3861.028967895867,1169
3863.9673147170543,1127
3866.9043212585384,1120
3869.8399882031226,1117
3872.7743162332063,1139
3875.7073060307757,1149
3878.6389582774264,1151
3881.5692736543406,1169
3884.4982528423116,1162
3887.4258965217214,1102
3890.3522053725537,1114
3893.2771800743903,1141
3896.2008213064164,1106
3899.1231297474096,1121
3902.044106075753,1193
3904.9637509694276,1117
3907.8820651060159,1102
3910.7990491626988,1131
3913.7147038162693,1151
3916.6290297431024,1120
3919.5420276191871,1123
3922.453698120109,1138
3925.3640419210715,1151
3928.2730596968613,1098
117.81040077578655,619
122.51378642971758,611
127.21488124521056,633
131.91368652571691,652
136.61020357374218,652
141.30443369086424,651
145.99637817774055,678
150.68603833410816,712
155.37341545876916,770
160.05851084960887,813
164.74132580358491,891
169.42186161673453,943
174.10011958417454,981
178.77610100010133,1010
183.44980715779093,1059
188.12123934959891,1089
192.7903988669641,1135
197.45728700041218,1155
202.12190503954116,1227
206.78425427305774,1257
211.44433598872274,1272
216.10215147340932,1313
220.75770201305568,1306
225.41098889271234,1321
230.06201339649851,1368
234.71077680762755,1409
239.35728040841423,1446
244.00152548025653,1404
248.64351330363934,1413
253.28324515814529,1417
257.92072232245846,1428
262.5559460743425,1354
267.18891769067341,1417
271.8196384474104,1305
276.44810961961048,1301
281.07433248143934,1315
285.69830830615319,1278
290.32003836610966,1210
294.93952393276777,1199
299.55676627668436,1209
304.17176666752493,1199
308.78452637404553,1202
313.39504666412904,1189
318.0033288047307,1153
322.60937406194716,1173
327.21318370095105,1153
331.81475898603821,1168
336.41410118060594,1128
341.01121154716384,1126
345.60609134733386,1144
350.19874184183936,1152
354.78916429052333,1167
359.37735995234107,1167
363.963330085342,1156
368.54707594672072,1129
373.1285987927622,1151
377.70789987887474,1177
382.28498045957895,1150
386.85984178852232,1180
391.43248511845741,1164
396.00291170126366,1156
400.57112278793647,1145
405.13711962859452,1159
409.70090347246878,1147
414.26247556792077,1132
418.82183716243526,1175
423.37898950261297,1156
427.93393383418152,1192
432.48667140199905,1189
437.03720345003967,1153
441.585531221408,1167
446.13165595833925,1137
450.67557890219905,1162
455.2173012934727,1200
459.75682437177966,1215
464.29414937586625,1156
468.8292775436239,1167
473.36221011205271,1240
477.8929483173124,1194
482.42149339467142,1182
486.9478465785578,1197
491.4720091024974,1183
495.99398219920113,1187
500.51376710047771,1205
505.0313650372882,1185
509.54677723973145,1181
514.06000493704778,1204
518.571049357608,1207
523.07991172893526,1238
527.58659327768328,1220
532.09109522966173,1238
536.59341880981083,1202
541.09356524221585,1218
545.59153575012169,1153
550.08733155588925,1193
554.58095388105357,1174
559.07240394628388,1224
563.56168297140175,1247
568.04879217537018,1192
572.53373277631181,1206
577.01650599148707,1220
581.49711303732329,1215
585.97555512937834,1162
590.451833482377,1179
594.9259493101963,1205
599.3979038258658,1208
603.86769824156363,1262
608.33533376863488,1213
612.80081161757334,1208
617.26413299802152,1200
621.72529911879974,1250
626.18431118786975,1219
630.64117041236386,1203
635.09587799855581,1244
639.548435151908,1259
643.99884307701723,1254
648.44710297766869,1238
652.89321605678924,1234
657.33718351647622,1202
661.77900655798658,1264
666.21868638175874,1235
670.65622418737985,1212
675.0916211736112,1255
679.52487853838829,1224
683.95599747879533,1236
688.38497919110887,1248
692.81182487075421,1240
697.23653571234536,1254
701.659112909656,1215
706.07955765563747,1266
710.497871142401,1268
714.91405456125722,1244
719.32810910266562,1211
723.74003595627073,1274
728.14983631089854,1257
732.55751135453829,1301
736.96306227437162,1255
741.36649025674342,1286
745.76779648719094,1265
750.166982150422,1299
754.56404843031851,1276
758.9589965099658,1267
763.3518275716051,1282
767.7425427966773,1247
772.13114336579747,1248
776.517630458773,1295
780.90200525458567,1262
785.28426893140931,1295
789.66442266659942,1280
794.04246763670744,1320
798.41840501745537,1294
802.79223598377212,1302
807.16396170976077,1321
811.53358336873134,1268
815.90110213315711,1302
820.26651917473646,1259
824.629835664331,1266
828.99105277200579,1290
833.35017166702892,1321
837.70719351783919,1346
842.06211949209683,1267
846.41495075663988,1330
850.765688477506,1284
855.114333819929,1317
859.46088794834577,1301
863.80535202638566,1264
868.1477272168886,1243
872.4880146818723,1306
876.82621558257961,1338
881.16233107943117,1310
885.49636233207275,1297
889.82831049933884,1289
894.15817673926358,1306
898.48596220909894,1319
902.81166806529291,1277
907.13529546349673,1280
911.45684555857224,1292
915.77631950459181,1337
