Wavelength,Intensity
2348.0373654455179,2324
2351.675253249221,2409
2355.3114366013178,2365
2358.9459164085711,2366
2362.5786935771648,2344
2366.2097690127011,2403
2369.8391436202073,2408
2373.4668183041249,2361
2377.0927939683279,2405
2380.7170715161046,2416
2384.3396518501759,2441
2387.9605358726767,2398
2391.5797244851674,2387
2395.1972185886407,2416
2398.8130190835072,2409
2402.4271268696029,2364
2406.0395428461925,2454
2409.6502679119731,2422
2413.2593029650579,2356
2416.8666489029911,2428
2420.4723066227471,2416
2424.0762770207257,2348
2427.6785609927629,2362
2431.2791594341143,2381
2434.878073239468,2440
2438.47530330295,2377
2442.0708505181119,2451
2445.6647157779244,2454
2449.2568999748164,2331
2452.8474040006222,2355
2456.4362287466247,2341
2460.0233751035394,2475
2463.608843961505,2422
2467.192636210104,2418
2470.7747527383508,2416
2474.3551944346927,2332
2477.9339621870131,2335
2481.5110568826331,2413
2485.0864794083118,2447
2488.6602306502409,2330
2492.2323114940482,2466
2495.8027228248011,2390
2499.3714655270123,2436
2502.938540484618,2405
2506.5039485810139,2408
2510.0676906990138,2339
2513.629767720884,2393
2517.1901805283323,2358
2520.7489300025009,2418
2524.3060170239751,2425
2527.8614424727893,2374
2531.4152072284051,2411
2534.9673121697451,2414
2538.5177581751595,2398
2542.0665461224544,2374
2545.6136768888682,2405
2549.1591513510939,2377
2552.7029703852659,2440
2556.245134866962,2420
2559.7856456712088,2361
2563.324503672482,2416
2566.8617097446931,2392
2570.3972647612154,2434
2573.9311695948581,2378
2577.4634251178832,2440
2580.9940322020047,2481
2584.5229917183788,2361
2588.0503045376227,2349
2591.5759715297863,2379
2595.0999935643886,2429
2598.6223715103824,2333
2602.1431062361808,2327
2605.6621986096507,2399
2609.1796494981118,2384
2612.6954597683271,2409
2616.2096302865211,2348
2619.7221619183656,2402
2623.2330555289936,2351
2626.7423119829909,2384
2630.2499321443956,2457
2633.7559168766984,2404
2637.2602670428532,2404
2640.7629835052649,2455
2644.2640671257959,2392
2647.763518765767,2377
2651.2613392859548,2415
2654.7575295465977,2344
2658.2520904073863,2368
2661.7450227274767,2387
2665.2363273654773,2404
2668.7260051794619,2370
2672.2140570269676,2428
2675.70048376498,2378
2679.1852862499563,2404
2682.6684653378124,2440
2686.150021883921,2433
2689.6299567431288,2472
2693.1082707697333,2410
2696.5849648175026,2455
2700.0600397396665,2411
2703.5334963889163,2428
2707.0053356174085,2430
2710.4755582767739,2465
2713.9441652180922,2448
2717.411157291921,2458
2720.8765353482795,2384
2724.3403002366595,2499
2727.8024528060105,2438
2731.2629939047565,2500
2734.7219243807867,2417
2738.1792450814592,2460
2741.6349568536007,2524
2745.0890605435106,2446
2748.5415569969537,2506
2751.9924470591632,2471
2755.4417315748524,2455
2758.8894113881925,2503
2762.3354873428343,2470
2765.7799602819014,2466
2769.2228310479859,2506
2772.6641004831545,2543
2776.1037694289444,2427
2779.5418387263726,2421
2782.9783092159178,2462
2786.413181737551,2416
2789.8464571306995,2449
2793.2781362342812,2537
2796.7082198866738,2480
2800.1367089257528,2464
2803.56360418885,2530
2806.9889065127809,2542
2810.41261673384,2484
2813.8347356878003,2496
2817.255264209909,2532
2820.6742031348949,2560
2824.0915532969666,2640
2827.5073155298123,2750
2830.9214906665948,2700
2834.3340795399617,2775
2837.7450829820409,2804
2841.1545018244378,2879
2844.5623368982506,2909
2847.9685890340425,2988
2851.3732590618747,2929
2854.7763478112756,3001
2858.1778561112733,3048
2861.57778479037,2971
2864.9761346765536,3148
2868.3729065972911,3191
2871.7681013795464,3192
2875.1617198497588,3262
2878.553762833857,3274
2881.9442311572548,3218
2885.3331256448528,3240
2888.7204471210371,3267
2892.1061964096825,3241
2895.4903743341529,3221
2898.8729817173025,3248
2902.2540193814621,3392
2905.6334881484636,3258
2909.0113888396263,3394
2912.3877222757565,3333
2915.7624892771491,3366
2919.1356906635938,3296
2922.5073272543705,3248
2925.8773998682464,3226
2929.2459093234847,3185
2932.6128564378414,3157
2935.9782420285592,3093
2939.3420669123807,2995
2942.704331905541,2942
2946.0650378237624,2829
2949.4241854822722,2827
2952.7817756957775,2816
2956.1378092784962,2837
2959.4922870441314,2738
2962.845209805886,2696
2966.1965783764608,2653
2969.5463935680473,2637
2972.8946561923367,2629
2976.2413670605165,2653
2979.5865269832848,2571
2982.9301367708158,2569
2986.2721972327945,2506
2989.6127091784074,2493
2992.9516734163353,2500
2996.2890907547608,2494
2999.6249620013677,2491
3002.9592879633365,2429
3006.2920694473523,2480
3009.6233072595987,2521
3012.9530022057661,2463
3016.2811550910465,2412
3019.6077667201243,2443
3022.9328378972004,2500
3026.2563694259661,2439
3029.5783621096307,2432
3032.8988167508978,2402
3036.2177341519782,2493
3039.5351151145878,2448
3042.850960439946,2509
3046.165270928781,2547
3049.4780473813262,2572
3052.7892905973222,2610
3056.0990013760111,2538
3059.4071805161529,2578
3062.713828816004,2521
3066.0189470733312,2464
3069.3225360854194,2371
3072.6245966490496,2422
3075.9251295605227,2382
3079.2241356156392,2390
3082.521615609714,2301
3085.81757033758,2416
3089.1120005935682,2392
3092.4049071715272,2354
3095.6962908648184,2348
3098.9861524663083,2272
3102.2744927683889,2306
3105.5613125629479,2319
