Wavelength,Intensity
1684.3104087912761,2359
1688.2610865353126,2436
1692.2098917618714,2396
1696.1568254869962,2446
1700.101888726058,2394
1704.0450824937689,2430
1707.9864078041719,2418
1711.9258656706115,2347
1715.8634571058028,2367
1719.7991831217623,2383
1723.7330447298555,2381
1727.6650429407637,2376
1731.5951787645208,2456
1735.5234532104841,2357
1739.4498672873378,2380
1743.3744220031149,2396
1747.2971183651716,2354
1751.2179573802132,2357
1755.1369400542644,2400
1759.0540673927026,2359
1762.9693404002392,2316
1766.8827600809091,2330
1770.7943274381068,2305
1774.7040434745541,2311
1778.6119091923138,2346
1782.5179255927906,2391
1786.4220936767306,2358
1790.3244144442178,2334
1794.2248888946888,2302
1798.1235180269032,2326
1802.0203028389842,2266
1805.9152443283856,2391
1809.80834349191,2340
1813.6996013257049,2373
1817.5890188252633,2384
1821.4765969854234,2344
1825.3623368003718,2324
1829.2462392636371,2315
1833.1283053681036,2356
1837.0085361059937,2321
1840.8869324688858,2369
1844.7634954477071,2300
1848.63822603273,2351
1852.5111252135866,2268
1856.3821939792433,2344
1860.251433318037,2370
1864.11884421765,2318
1867.984427665102,2293
1871.8481846467912,2341
1875.7101161484534,2344
1879.5702231551804,2329
1883.428506651424,2348
1887.284967620988,2341
1891.1396070470291,2301
1894.9924259120635,2368
1898.8434251979743,2320
1902.6926058859754,2297
1906.5399689566657,2312
1910.3855153899931,2363
1914.2292461652578,2312
1918.0711622611343,2273
1921.9112646556387,2328
1925.7495543261721,2277
1929.5860322494627,2304
1933.4206994016422,2314
1937.2535567581654,2290
1941.0846052938796,2272
1944.913845982981,2370
1948.7412797990291,2307
1952.5669077149541,2283
1956.3907307030458,2278
1960.2127497349647,2258
1964.0329657817347,2347
1967.8513798137465,2282
1971.6679928007579,2317
1975.4828057118975,2399
1979.2958195156534,2297
1983.107035179899,2344
1986.9164536718527,2293
1990.7240759581255,2281
1994.5299030046881,2225
1998.3339357768891,2335
2002.1361752394332,2270
2005.9366223564175,2255
2009.7352780912915,2329
2013.5321434068937,2254
2017.3272192654331,2303
2021.1205066284856,2298
2024.9120064570088,2343
2028.7017197113346,2319
2032.4896473511617,2330
2036.2757903355741,2286
2040.0601496230338,2254
2043.8427261713732,2277
2047.62352093781,2258
2051.40253487894,2287
2055.1797689507221,2256
2058.9552241085185,2250
2062.7289013070513,2267
2066.500801500435,2286
2070.2709256421585,2242
2074.0392746850994,2276
2077.8058495815058,2238
2081.570651283022,2264
2085.3336807406668,2240
2089.0949389048365,2289
2092.854426725331,2263
2096.6121451513209,2236
2100.3680951313509,2291
2104.1222776133764,2259
2107.8746935447234,2310
2111.6253438721105,2159
2115.3742295416378,2264
2119.121351498794,2307
2122.8667106884604,2219
2126.6103080549074,2258
2130.3521445417828,2293
2134.0922210921417,2255
2137.8305386484135,2272
2141.5670981524308,2233
2145.3019005454116,2298
2149.0349467679625,2238
2152.76623776009,2259
2156.4957744611893,2214
2160.2235578100408,2280
2163.9495887448356,2221
2167.6738682031464,2176
2171.3963971219418,2245
2175.1171764375977,2224
2178.8362070858639,2272
2182.5534900019047,2211
2186.269026120277,2196
2189.98281637493,2250
2193.6948616992158,2197
2197.4051630258837,2211
2201.1137212870781,2270
2204.8205374143472,2222
2208.5256123386425,2208
2212.2289469903008,2253
2215.9305422990765,2186
2219.6303991941168,2228
2223.328518603972,2256
2227.0249014565961,2230
2230.7195486793462,2217
2234.4124611989755,2256
2238.1036399416553,2228
2241.7930858329419,2241
2245.4807997978169,2189
2249.1667827606543,2161
2252.8510356452316,2165
2256.5335593747441,2219
2260.2143548717868,2213
2263.8934230583654,2231
2267.5707648558855,2216
2271.246381185163,2222
2274.9202729664394,2133
2278.5924411193373,2185
2282.2628865629085,2178
2285.9316102156117,2170
2289.5986129953126,2158
2293.2638958192947,2241
2296.9274596042378,2223
2300.5893052662504,2209
2304.2494337208518,2209
2307.9078458829645,2190
2311.5645426669325,2225
2315.2195249865108,2204
2318.872793754872,2177
2322.5243498845957,2153
2326.1741942876943,2188
2329.8223278755686,2174
2333.4687515590667,2181
2337.1134662484328,2167
2340.7564728533362,2176
2344.3977722828604,2177
2348.0373654455179,2204
2351.675253249221,2184
2355.3114366013178,2185
2358.9459164085711,2157
2362.5786935771648,2198
2366.2097690127011,2165
2369.8391436202073,2211
2373.4668183041249,2236
2377.0927939683279,2197
2380.7170715161046,2216
2384.3396518501759,2140
2387.9605358726767,2164
2391.5797244851674,2182
2395.1972185886407,2215
2398.8130190835072,2200
2402.4271268696029,2171
2406.0395428461925,2197
2409.6502679119731,2180
2413.2593029650579,2257
2416.8666489029911,2257
2420.4723066227471,2254
2424.0762770207257,2224
2427.6785609927629,2204
2431.2791594341143,2232
2434.878073239468,2219
2438.47530330295,2241
2442.0708505181119,2142
2445.6647157779244,2179
2449.2568999748164,2133
2452.8474040006222,2178
2456.4362287466247,2131
2460.0233751035394,2129
2463.608843961505,2188
2467.192636210104,2184
2470.7747527383508,2189
2474.3551944346927,2091
2477.9339621870131,2190
2481.5110568826331,2199
2485.0864794083118,2159
2488.6602306502409,2148
2492.2323114940482,2159
2495.8027228248011,2174
2499.3714655270123,2162
2502.938540484618,2221
2506.5039485810139,2189
2510.0676906990138,2174
2513.629767720884,2176
2517.1901805283323,2143
2520.7489300025009,2145
2524.3060170239751,2133
2527.8614424727893,2212
2531.4152072284051,2201
2534.9673121697451,2198
2538.5177581751595,2154
2542.0665461224544,2120
2545.6136768888682,2206
2549.1591513510939,2137
2552.7029703852659,2150
2556.245134866962,2124
2559.7856456712088,2194
2563.324503672482,2129
2566.8617097446931,2148
2570.3972647612154,2146
2573.9311695948581,2180
2577.4634251178832,2159
2580.9940322020047,2165
2584.5229917183788,2122
2588.0503045376227,2138
2591.5759715297863,2113
2595.0999935643886,2089
2598.6223715103824,2139
2602.1431062361808,2140
2605.6621986096507,2105
2609.1796494981118,2161
2612.6954597683271,2207
2616.2096302865211,2148
2619.7221619183656,2134
2623.2330555289936,2078
2626.7423119829909,2102
2630.2499321443956,2096
2633.7559168766984,2192
2637.2602670428532,2125
2640.7629835052649,2179
2644.2640671257959,2110
2647.763518765767,2134
2651.2613392859548,2100
2654.7575295465977,2137
2658.2520904073863,2235
2661.7450227274767,2104
2665.2363273654773,2168
2668.7260051794619,2129
2672.2140570269676,2161
2675.70048376498,2150
2679.1852862499563,2179
2682.6684653378124,2159
2686.150021883921,2107
2689.6299567431288,2141
2693.1082707697333,2227
2696.5849648175026,2147
2700.0600397396665,2129
2703.5334963889163,2114
2707.0053356174085,2157
2710.4755582767739,2172
2713.9441652180922,2136
2717.411157291921,2148
2720.8765353482795,2127
2724.3403002366595,2161
2727.8024528060105,2181
2731.2629939047565,2169
2734.7219243807867,2146
2738.1792450814592,2204
2741.6349568536007,2199
2745.0890605435106,2164
2748.5415569969537,2221
2751.9924470591632,2153
2755.4417315748524,2152
2758.8894113881925,2181
2762.3354873428343,2172
2765.7799602819014,2176
2769.2228310479859,2187
2772.6641004831545,2197
2776.1037694289444,2200
2779.5418387263726,2170
2782.9783092159178,2185
2786.413181737551,2191
2789.8464571306995,2191
2793.2781362342812,2191
2796.7082198866738,2191
2800.1367089257528,2170
2803.56360418885,2219
2806.9889065127809,2223
2810.41261673384,2151
2813.8347356878003,2179
2817.255264209909,2141
2820.6742031348949,2188
2824.0915532969666,2216
2827.5073155298123,2246
2830.9214906665948,2217
2834.3340795399617,2259
2837.7450829820409,2218
2841.1545018244378,2243
2844.5623368982506,2277
2847.9685890340425,2274
2851.3732590618747,2274
2854.7763478112756,2343
2858.1778561112733,2328
2861.57778479037,2364
2864.9761346765536,2358
2868.3729065972911,2424
2871.7681013795464,2457
